customerID,region,contractLength,weeklyVolume,basePricePerItem,discountRate,finalWeeklyPrice,churned
CUST0984,South,12,77,7.0,0.05,512.05,False
CUST0985,West,6,99,8.5,0.0,841.5,True
CUST0986,Northeast,12,40,8.0,0.05,304.0,False
CUST0987,South,6,54,7.0,0.0,378.0,False
CUST0988,South,36,117,7.0,0.15,696.15,False
CUST0989,South,12,155,7.0,0.15,922.25,True
CUST0990,Northeast,6,176,8.0,0.15,1196.8,True
CUST0991,Northeast,12,143,8.0,0.15,972.4,False
CUST0992,Northeast,12,117,8.0,0.15,795.6,True
CUST0993,Midwest,24,177,7.5,0.2,1062.0,False
CUST0994,Northeast,6,15,8.0,0.0,120.0,True
CUST0995,South,24,154,7.0,0.2,862.4000000000001,False
CUST0996,South,36,90,7.0,0.1,567.0,False
CUST0997,Midwest,24,31,7.5,0.1,209.25,True
CUST0998,Midwest,36,20,7.5,0.1,135.0,False
CUST0999,West,24,23,8.5,0.1,175.95000000000002,False
